"";"X.U.FEFF.Fecha";"Periodo";"Mes";"Hab";"Medida";"valor";"Relacion";"Nivel";"Latitud";"Longitud"
"62";"16/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"63";"16/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"64";"16/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"65";"16/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"66";"16/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"67";"17/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"68";"17/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"69";"17/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"70";"17/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"71";"17/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"72";"17/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"73";"18/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"74";"18/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"75";"18/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"76";"18/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"77";"18/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"78";"18/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"79";"19/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"80";"19/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"81";"19/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"82";"19/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"83";"19/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"84";"19/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"85";"20/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"86";"20/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"87";"20/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"88";"20/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"89";"20/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"90";"20/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"91";"21/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"92";"21/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"93";"21/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"94";"21/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"95";"21/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"96";"21/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"97";"22/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"98";"22/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"99";"22/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"100";"22/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"101";"22/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"102";"22/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"103";"23/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"104";"23/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"105";"23/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"106";"23/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"107";"23/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"108";"23/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"109";"24/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"110";"24/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"111";"24/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"112";"24/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"113";"24/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"114";"24/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"115";"25/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"116";"25/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"117";"25/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"118";"25/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"119";"25/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"120";"25/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"121";"26/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"122";"26/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"123";"26/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"124";"26/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"125";"26/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"126";"26/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"127";"27/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"128";"27/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"129";"27/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"130";"27/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"131";"27/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"132";"27/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"133";"28/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"134";"28/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"135";"28/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"136";"28/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"137";"28/4/2020 00:00";2020;"abril";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"138";"28/4/2020 00:00";2020;"abril";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"139";"29/4/2020 00:00";2020;"abril";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"140";"29/4/2020 00:00";2020;"abril";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"141";"29/4/2020 00:00";2020;"abril";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"142";"29/4/2020 00:00";2020;"abril";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
